0.542405   ,   0.0385754   ,   0.724937   ,   0.0814844
0.984832   ,   0.252083   ,   0.198706   ,   0.806543
0.0538041   ,   0.189276   ,   0.694021   ,   0.855342
0.0814234   ,   0.247688   ,   0.615711   ,   0.124638
0.524674   ,   0.153508   ,   0.654897   ,   0.307474
0.426801   ,   0.620319   ,   0.543992   ,   0.573321
0.0946684   ,   0.885372   ,   0.0983001   ,   0.472976
0.258797   ,   0.939085   ,   0.545366   ,   0.762047
0.891537   ,   0.195654   ,   0.0496231   ,   0.19187
0.232765   ,   0.779656   ,   0.974578   ,   0.727775
0.14655   ,   0.645558   ,   0.464034   ,   0.995025
0.125095   ,   0.656758   ,   0.96997   ,   0.0153508
0.931639   ,   0.909146   ,   0.727866   ,   0.647633
0.0801111   ,   0.455458   ,   0.530961   ,   0.691641
0.0470901   ,   0.921293   ,   0.679922   ,   0.174139
0.0587176   ,   0.664174   ,   0.692801   ,   0.0721152
0.336406   ,   0.150761   ,   0.372112   ,   0.274972
0.914701   ,   0.636341   ,   0.388623   ,   0.676626
0.398602   ,   0.569536   ,   0.0499588   ,   0.838923
0.432783   ,   0.42204   ,   0.809778   ,   0.556658
0.946165   ,   0.943022   ,   0.169561   ,   0.371227
0.837184   ,   0.540574   ,   0.0608234   ,   0.779504
0.534227   ,   0.57857   ,   0.310556   ,   0.232521
0.842097   ,   0.536454   ,   0.784478   ,   0.638234
0.693533   ,   0.255287   ,   0.21247   ,   0.231666
0.397687   ,   0.396954   ,   0.321909   ,   0.204596
0.259163   ,   0.350261   ,   0.484664   ,   0.971038
0.00433363   ,   0.0366222   ,   0.00915555   ,   0.281747
0.52559   ,   0.795251   ,   0.439863   ,   0.0228889
0.954802   ,   0.196509   ,   0.507859   ,   0.769219
0.398694   ,   0.0702841   ,   0.605945   ,   0.15183
0.241096   ,   0.389416   ,   0.758538   ,   0.046968
0.585559   ,   0.590747   ,   0.401074   ,   0.00924711
0.255135   ,   0.070925   ,   0.349803   ,   0.348582
0.684011   ,   0.197668   ,   0.842647   ,   0.64388
0.94528   ,   0.155889   ,   0.94232   ,   0.343242
0.435499   ,   0.644337   ,   0.62331   ,   0.414563
0.890225   ,   0.454329   ,   0.997284   ,   0.416517
0.00717185   ,   0.604297   ,   0.0534684   ,   0.0906705
0.940977   ,   0.697348   ,   0.562853   ,   0.545183
0.60155   ,   0.441298   ,   0.863552   ,   0.699271
0.786157   ,   0.684469   ,   0.386761   ,   0.337992
0.576678   ,   0.396527   ,   0.306406   ,   0.657521
0.14243   ,   0.835719   ,   0.284219   ,   0.876247
0.222327   ,   0.592212   ,   0.0267037   ,   0.535478
0.383007   ,   0.199591   ,   0.612568   ,   0.570025
0.00427259   ,   0.949461   ,   0.391186   ,   0.0539872
0.41792   ,   0.876003   ,   0.0186163   ,   0.465773
0.0822474   ,   0.391705   ,   0.0310373   ,   0.259987
0.659932   ,   0.987457   ,   0.455702   ,   0.426801
0.855098   ,   0.185308   ,   0.857936   ,   0.863338
0.0648518   ,   0.895718   ,   0.936766   ,   0.486587
0.81106   ,   0.57445   ,   0.401898   ,   0.0874355
0.662069   ,   0.442061   ,   0.727287   ,   0.565813
0.691488   ,   0.627338   ,   0.611591   ,   0.709403
0.802698   ,   0.708518   ,   0.808374   ,   0.778466
0.530137   ,   0.0496231   ,   0.875423   ,   0.864223
0.685629   ,   0.285562   ,   0.582598   ,   0.850551
0.142766   ,   0.260201   ,   0.595019   ,   0.293008
0.689505   ,   0.407636   ,   0.0790124   ,   0.864376
0.727897   ,   0.895321   ,   0.793176   ,   0.644917
0.777734   ,   0.710196   ,   0.462203   ,   0.746849
0.0310678   ,   0.728446   ,   0.590625   ,   0.828639
0.868679   ,   0.896054   ,   0.589435   ,   0.765618
0.64452   ,   0.393567   ,   0.569201   ,   0.871914
0.706565   ,   0.397412   ,   0.816065   ,   0.908322
0.0854518   ,   0.903867   ,   0.67275   ,   0.912534
0.551988   ,   0.308603   ,   0.343577   ,   0.521958
0.947905   ,   0.388104   ,   0.0102237   ,   0.440168
0.0587787   ,   0.570574   ,   0.267312   ,   0.107639
0.274972   ,   0.353557   ,   0.341563   ,   0.354015
0.145177   ,   0.733696   ,   0.232093   ,   0.823054
0.98178   ,   0.745354   ,   0.77102   ,   0.427717
0.619983   ,   0.736381   ,   0.371746   ,   0.169836
0.292245   ,   0.739433   ,   0.869869   ,   0.000854518
0.922483   ,   0.139317   ,   0.116855   ,   0.65746
0.367534   ,   0.200171   ,   0.725578   ,   0.773553
0.69454   ,   0.272591   ,   0.628925   ,   0.0637226
0.218635   ,   0.680441   ,   0.893948   ,   0.089816
0.155919   ,   0.91113   ,   0.18302   ,   0.385662
0.240547   ,   0.36784   ,   0.535569   ,   0.683889
0.521439   ,   0.517655   ,   0.902005   ,   0.807611
0.90228   ,   0.109378   ,   0.780084   ,   0.154088
0.106418   ,   0.907437   ,   0.965209   ,   0.142857
0.902646   ,   0.20307   ,   0.197363   ,   0.0484634
0.441725   ,   0.51796   ,   0.901547   ,   0.346141
0.0801111   ,   0.654836   ,   0.797418   ,   0.0185553
0.782098   ,   0.43852   ,   0.953398   ,   0.978423
0.171789   ,   0.687643   ,   0.848811   ,   0.647633
0.974395   ,   0.0904263   ,   0.890347   ,   0.0536515
0.775872   ,   0.0795618   ,   0.628712   ,   0.914151
0.870388   ,   0.0757775   ,   0.185461   ,   0.637471
0.210639   ,   0.0278024   ,   0.616932   ,   0.431715
0.456618   ,   0.355083   ,   0.264992   ,   0.0210578
0.00375378   ,   0.30723   ,   0.250649   ,   0.242592
0.750633   ,   0.697287   ,   0.7322   ,   0.391949
0.114048   ,   0.142674   ,   0.78811   ,   0.654012
0.404706   ,   0.394848   ,   0.170934   ,   0.781884
0.311136   ,   0.0678426   ,   0.713889   ,   0.0228278
0.992615   ,   0.675741   ,   0.480941   ,   0.826044
0.138432   ,   0.869442   ,   0.813837   ,   0.958831
0.634266   ,   0.761376   ,   0.0466323   ,   0.607227
0.550401   ,   0.0391247   ,   0.814203   ,   0.788232
0.98349   ,   0.416669   ,   0.239998   ,   0.422712
0.463424   ,   0.936125   ,   0.897885   ,   0.818384
0.214789   ,   0.0677511   ,   0.256508   ,   0.739464
0.300699   ,   0.164861   ,   0.269356   ,   0.135777
0.782159   ,   0.21128   ,   0.208014   ,   0.516526
0.34254   ,   0.116916   ,   0.229377   ,   0.0200812
0.480605   ,   0.591113   ,   0.846156   ,   0.00698874
0.60802   ,   0.118351   ,   0.874844   ,   0.748314
0.102512   ,   0.618275   ,   0.887692   ,   0.333872
0.984436   ,   0.580096   ,   0.844783   ,   0.902127
0.755821   ,   0.690298   ,   0.609272   ,   0.462264
0.150884   ,   0.731559   ,   0.0408948   ,   0.767907
0.456404   ,   0.915647   ,   0.173528   ,   0.0505081
0.711631   ,   0.669729   ,   0.183752   ,   0.63097
0.998749   ,   0.298502   ,   0.355907   ,   0.0241707
0.775506   ,   0.808863   ,   0.449263   ,   0.682424
0.641652   ,   0.378185   ,   0.185064   ,   0.969085
0.621204   ,   0.997497   ,   0.894467   ,   0.500443
0.946104   ,   0.772515   ,   0.623035   ,   0.706381
0.688162   ,   0.204413   ,   0.546342   ,   0.265938
0.289804   ,   0.170568   ,   0.911679   ,   0.822352
0.567156   ,   0.388256   ,   0.522599   ,   0.646626
0.290384   ,   0.181219   ,   0.730644   ,   0.597217
0.548235   ,   0.580981   ,   0.999329   ,   0.263619
0.712363   ,   0.195624   ,   0.969329   ,   0.844234
0.246437   ,   0.960143   ,   0.867428   ,   0.460067
0.546678   ,   0.190252   ,   0.840205   ,   0.748161
0.49263   ,   0.381726   ,   0.146672   ,   0.351604
0.952055   ,   0.303995   ,   0.374401   ,   0.0144963
0.66982   ,   0.120823   ,   0.284371   ,   0.476547
0.76516   ,   0.198157   ,   0.170965   ,   0.626484
0.623371   ,   0.0462355   ,   0.973754   ,   0.403882
0.445753   ,   0.771172   ,   0.741813   ,   0.383618
0.798761   ,   0.76104   ,   0.716605   ,   0.0276193
0.745537   ,   0.881039   ,   0.0308847   ,   0.288827
0.988922   ,   0.00177007   ,   0.645039   ,   0.596851
0.204627   ,   0.448622   ,   0.812708   ,   0.883877
0.629475   ,   0.426374   ,   0.735923   ,   0.432173
0.909818   ,   0.801538   ,   0.818171   ,   0.931547
0.591296   ,   0.461348   ,   0.124638   ,   0.382977
0.918393   ,   0.494858   ,   0.718894   ,   0.533128
0.505539   ,   0.749382   ,   0.375072   ,   0.0100711
0.489395   ,   0.238502   ,   0.649831   ,   0.974242
0.449721   ,   0.559404   ,   0.915433   ,   0.8652
0.88934   ,   0.0927458   ,   0.889676   ,   0.437422
0.940397   ,   0.922025   ,   0.0321665   ,   0.699637
0.182928   ,   0.893826   ,   0.773492   ,   0.332957
0.251961   ,   0.857021   ,   0.448866   ,   0.602344
0.203009   ,   0.0596332   ,   0.00756859   ,   0.49855
0.730491   ,   0.49089   ,   0.228614   ,   0.559618
0.94113   ,   0.632038   ,   0.41847   ,   0.0390027
0.62508   ,   0.747215   ,   0.15659   ,   0.378216
0.0413526   ,   0.756066   ,   0.919034   ,   0.233039
0.641346   ,   0.255745   ,   0.501694   ,   0.937346
