0.00125126   ,   0.147496
0.563585   ,   0.949583
0.193304   ,   0.141575
0.80874   ,   0.905118
0.585009   ,   0.692892
0.479873   ,   0.303049
0.350291   ,   0.426557
0.895962   ,   0.0703757
0.82284   ,   0.966613
0.746605   ,   0.683187
0.174108   ,   0.153233
0.858943   ,   0.877255
0.710501   ,   0.82168
0.513535   ,   0.582049
0.303995   ,   0.191351
0.0149846   ,   0.177892
0.0914029   ,   0.817194
0.364452   ,   0.475265
0.147313   ,   0.155553
0.165899   ,   0.503922
0.988525   ,   0.732017
0.445692   ,   0.405591
0.119083   ,   0.27958
0.00466933   ,   0.568743
0.0089114   ,   0.682241
0.37788   ,   0.755852
0.531663   ,   0.721915
0.571184   ,   0.475295
0.601764   ,   0.12302
0.607166   ,   0.367809
0.166234   ,   0.834681
0.663045   ,   0.0350963
0.450789   ,   0.517014
0.352123   ,   0.662984
0.0570391   ,   0.426221
0.607685   ,   0.104678
0.783319   ,   0.949339
0.802606   ,   0.921384
0.519883   ,   0.549547
0.30195   ,   0.345988
0.875973   ,   0.471725
0.726676   ,   0.374981
0.955901   ,   0.84698
0.925718   ,   0.316874
0.539354   ,   0.456099
0.142338   ,   0.271889
0.462081   ,   0.982971
0.235328   ,   0.2978
0.862239   ,   0.739189
0.209601   ,   0.567278
0.779656   ,   0.19599
0.843654   ,   0.761315
0.996796   ,   0.839442
0.999695   ,   0.397656
0.611499   ,   0.5009
0.392438   ,   0.890164
0.266213   ,   0.0274667
0.297281   ,   0.994629
0.840144   ,   0.572588
0.0237434   ,   0.0505081
0.375866   ,   0.531327
0.0926237   ,   0.194067
0.677206   ,   0.843043
0.0562151   ,   0.626759
0.00878933   ,   0.657613
0.91879   ,   0.197851
0.275887   ,   0.842158
0.272896   ,   0.123325
0.587909   ,   0.109928
0.691183   ,   0.743126
0.837611   ,   0.314066
0.726493   ,   0.941069
0.484939   ,   0.286081
0.205359   ,   0.336314
0.743736   ,   0.140263
0.468459   ,   0.733085
0.457961   ,   0.83462
0.949156   ,   0.707999
0.744438   ,   0.600238
0.10828   ,   0.747215
0.599048   ,   0.252724
0.385235   ,   0.144475
0.735008   ,   0.00161748
0.608966   ,   0.0610065
0.572405   ,   0.806238
0.361339   ,   0.852626
0.151555   ,   0.210578
0.225105   ,   0.115604
0.425153   ,   0.553209
0.802881   ,   0.0142521
0.517106   ,   0.113773
0.98999   ,   0.454512
0.751549   ,   0.75222
0.345561   ,   0.686148
0.168981   ,   0.543443
0.657308   ,   0.0738853
0.491897   ,   0.43672
0.0635395   ,   0.201941
0.699759   ,   0.696219
0.504807   ,   0.290353
shape 2
100 speckles in total
